split,path,class_name,label
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4447.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4607.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4916.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0359.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1007.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2500.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2485.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0040.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3468.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1980.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4425.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0433.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0006.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2890.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3211.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2802.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1949.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4709.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2863.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1843.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4445.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0891.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0645.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0534.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1861.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4810.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0886.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4738.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1121.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1719.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3833.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0673.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4462.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0438.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3971.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4888.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1000.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2022.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3480.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0931.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2315.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0507.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3487.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3497.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4052.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0292.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2679.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4762.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0390.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4308.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1433.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1955.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3705.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3030.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2973.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3403.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2164.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3690.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2427.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0625.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2151.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4722.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3520.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1017.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3957.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0915.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1359.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2293.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4252.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4295.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0091.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1604.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4703.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4106.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1921.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1901.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1022.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0248.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0404.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0098.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1614.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2692.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0481.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3681.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1335.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0165.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0843.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4229.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2393.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0085.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1474.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4103.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4908.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0860.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3584.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3238.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0411.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3723.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3638.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3325.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1044.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0706.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3462.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3406.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4400.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3735.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2030.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4131.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0548.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0714.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3937.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1366.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4574.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2568.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0830.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1336.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4298.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0834.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0002.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0342.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4717.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4355.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0346.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3158.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3638.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3029.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0669.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2460.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1099.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0957.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4526.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1639.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2270.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4885.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2135.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2681.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2961.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3531.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3344.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0450.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4914.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3534.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0082.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3799.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3080.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3958.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4793.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4207.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4116.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4956.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3960.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3239.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0826.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2345.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2662.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1098.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0511.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2289.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2472.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3174.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4573.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1029.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3900.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0543.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0575.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0107.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1248.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0514.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3214.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4314.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2119.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4724.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1601.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2106.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0530.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1623.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0806.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0019.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1109.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4978.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4821.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4815.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4720.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1744.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2329.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4779.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1478.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4085.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0678.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4977.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2781.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3439.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2838.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1597.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1316.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0496.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1797.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1953.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3975.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1415.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4498.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4251.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2075.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1962.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1677.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2404.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3750.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4123.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2540.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4447.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4992.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2696.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2477.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4655.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4475.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0812.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1106.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1946.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2985.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3414.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0503.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0232.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4581.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1696.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3599.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2192.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0097.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1819.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0919.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0916.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3665.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0187.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1219.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2307.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3397.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4432.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2836.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3803.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2057.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3832.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2651.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3722.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4850.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1358.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1516.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0274.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4735.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4193.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1040.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1846.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4608.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2910.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0224.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0630.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4917.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0948.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1192.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4734.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0797.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2277.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1808.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3713.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0961.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4294.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0497.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1685.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1430.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4826.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3706.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3392.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1831.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0579.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1021.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4554.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2855.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0756.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4118.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0845.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4143.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2892.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3481.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1760.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1213.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1419.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2766.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4586.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2704.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0295.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2591.jpg,Tumor,1
